step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
635.0,69,24415.0,325.53333333333336,0.5618466558056082,32,6866.0,0.0014495745332993653,18,8946.0,0.0,19,10243.0,0.0,0,0.0,1.0,69,26055.0
640.0,70,24764.0,330.18666666666667,0.6788585654913823,33,7030.0,0.003874872639540745,18,9036.0,0.049513125069619524,19,10338.0,0.0,0,0.0,1.0,70,26404.0
645.0,68,24901.0,341.1095890410959,0.5487954115973486,31,7117.0,0.011256921588245667,18,9126.0,0.09682858421525238,19,10433.0,0.0,0,0.0,1.0,68,26676.0
650.0,63,25013.0,342.64383561643837,1.1325201360663564,26,7122.0,0.039137079683232524,18,9216.0,0.05003918109248777,19,10530.0,0.11623318783359128,0,0.0,0.9468048977986543,63,26868.0
655.0,58,25186.0,331.39473684210526,1.9624746297563462,21,7100.0,0.08346542316337328,18,9306.0,0.04985632288555799,19,10625.0,0.17703407104090071,0,0.0,0.9783109181939709,58,27031.0
660.0,56,25432.0,334.63157894736844,2.4304388171087585,19,7126.0,0.11731646864623636,18,9396.0,0.048884683685436726,19,10718.0,0.19310652449951468,0,0.0,0.9564784665168091,56,27240.0
665.0,56,25712.0,333.9220779220779,3.134346893288904,19,7136.0,0.145225840319853,18,9486.0,0.09875917723323094,19,10813.0,0.18909409388583845,0,0.0,1.0,56,27435.0
670.0,56,25992.0,333.2307692307692,3.4408063623777774,19,7169.0,0.2091178448036239,18,9576.0,0.05172647018148459,19,10908.0,0.2039418135759804,0,0.0,0.9296382527180507,56,27653.0
675.0,57,26274.0,332.5822784810127,3.0448780723181263,20,7266.0,0.1627833418993674,18,9666.0,0.0492877910133607,19,11003.0,0.14466583170080252,0,0.0,0.9547257085935745,57,27935.0
680.0,59,26565.0,340.5769230769231,2.3064869791193656,22,7372.0,0.04055169460188175,18,9756.0,0.10953972154937557,19,11098.0,0.05848859010244585,0,0.0,0.9542678179623372,59,28226.0
685.0,60,26844.0,348.6233766233766,2.190672348534501,23,7462.0,0.012313097793001089,18,9846.0,0.14112768840860246,19,11193.0,0.0,0,0.0,0.9169956764419979,60,28501.0
690.0,57,27116.0,361.5466666666667,2.5392752262789533,20,7550.0,0.057940687157260355,18,9936.0,0.17390489453265273,19,11290.0,0.11321665971125472,0,0.0,0.955678719043253,57,28776.0
695.0,56,27392.0,391.3142857142857,2.354041759000103,19,7631.0,0.05961751725756045,18,10026.0,0.0729518422504292,19,11385.0,0.18872314384916966,0,0.0,0.7996140457536429,56,29042.0
700.0,57,27674.0,395.34285714285716,2.08001098392959,20,7728.0,0.0009841314390385744,18,10116.0,0.0,19,11478.0,0.15453103750530103,0,0.0,0.6927452701027664,57,29322.0
705.0,58,27963.0,399.4714285714286,2.094167210404631,21,7832.0,4.127372165510047e-06,18,10206.0,0.04814357541314595,19,11573.0,0.04390435950763215,0,0.0,0.6579049627075816,58,29611.0
710.0,58,28253.0,397.92957746478874,2.205551342984594,21,7937.0,0.04141662849805803,18,10296.0,0.0975652767339225,19,11668.0,0.0,0,0.0,0.64888062798669,58,29901.0
