step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
27410.0,65,988.0,9.40952380952381,1.218125126306473,65,4804.0,0.04300290413917167,65,4804.0
27415.0,70,981.0,9.083333333333334,1.4437652643967196,70,4686.0,0.05121577422245423,70,4686.0
27420.0,72,1006.0,9.229357798165138,1.3972984710922451,72,4901.0,0.04356585168869781,72,4901.0
27425.0,70,1079.0,9.809090909090909,2.009749489961535,70,5145.0,0.06623667557249374,70,5145.0
27430.0,63,1014.0,9.657142857142857,1.916441557775318,63,5080.0,0.06077664802565519,63,5080.0
27435.0,56,885.0,8.762376237623762,2.014313789159213,56,4747.0,0.0734824530033331,56,4747.0
27440.0,51,796.0,7.96,1.9234592025693191,51,4957.0,0.08138338722443632,51,4957.0
27445.0,51,760.0,7.6,1.8835815876123823,51,5108.0,0.07552345160174881,51,5108.0
27450.0,45,616.0,5.923076923076923,2.299614587685885,45,5075.0,0.10415862372302495,45,5075.0
27455.0,45,586.0,5.528301886792453,2.2154377009282418,45,4852.0,0.09574935775552497,45,4852.0
27460.0,48,626.0,6.077669902912621,1.9161519057493956,48,4904.0,0.07654349197401213,48,4904.0
27465.0,53,753.0,7.037383177570093,2.12363459163925,53,5068.0,0.08149242063845855,53,5068.0
27470.0,52,779.0,7.490384615384615,1.9445497548334374,52,4935.0,0.06498886493148738,52,4935.0
27475.0,53,782.0,7.519230769230769,2.199322848251435,53,4385.0,0.08728874720153068,53,4385.0
27480.0,50,730.0,7.227722772277228,2.0223755579442946,50,4428.0,0.07793076595326523,50,4428.0
27485.0,47,649.0,6.240384615384615,2.289044484120105,47,4183.0,0.08990163863291474,47,4183.0
27490.0,46,595.0,5.833333333333333,1.9875926453392456,46,4340.0,0.07958247996411756,46,4340.0
27495.0,51,649.0,6.180952380952381,2.067250506804215,51,4449.0,0.07426138280496228,51,4449.0
27500.0,61,835.0,7.9523809523809526,2.234270615446634,61,4594.0,0.07804769248877472,61,4594.0
27505.0,58,901.0,8.74757281553398,2.0355406339196094,58,4546.0,0.06575191807713708,58,4546.0
27510.0,57,936.0,9.649484536082474,2.118407339142716,57,4223.0,0.09857783688003705,57,4223.0
27515.0,57,945.0,9.545454545454545,1.8344112237240513,57,4303.0,0.07486899547355923,57,4303.0
27520.0,51,874.0,8.828282828282829,1.8567183332135857,51,4205.0,0.0724376453826992,51,4205.0
27525.0,50,817.0,7.855769230769231,2.114110779766505,50,4368.0,0.0955682314176078,50,4368.0
27530.0,55,878.0,8.283018867924529,1.8703590899582294,55,4505.0,0.06924591295517982,55,4505.0
27535.0,65,1084.0,10.130841121495328,2.3328677639922684,65,4646.0,0.07153525255164256,65,4646.0
27540.0,63,1168.0,11.23076923076923,1.8699052664943958,63,4677.0,0.0633252357630612,63,4677.0
27545.0,60,1218.0,12.18,2.222724305458484,60,4411.0,0.09883802285896519,60,4411.0
27550.0,58,1212.0,11.882352941176471,1.9358514866189063,58,4505.0,0.07856470565575459,58,4505.0
27555.0,52,1126.0,11.148514851485148,1.8014836880163287,52,4421.0,0.07074546930638673,52,4421.0
27560.0,50,1053.0,10.223300970873787,1.672652421574477,50,4586.0,0.0714884211771745,50,4586.0
27565.0,56,1101.0,10.485714285714286,1.6178963311267875,56,4690.0,0.05377005241040131,56,4690.0
27570.0,65,1299.0,12.254716981132075,2.3379209335936815,65,4774.0,0.06925570718555346,65,4774.0
27575.0,63,1392.0,13.514563106796116,1.8857745547545917,63,4815.0,0.06987202072340538,63,4815.0
27580.0,60,1428.0,14.571428571428571,2.1047648796430107,60,4571.0,0.08652618563073133,60,4571.0
27585.0,57,1432.0,14.03921568627451,2.201618461789975,57,4543.0,0.08697389151437111,57,4543.0
27590.0,51,1328.0,13.148514851485148,1.9801188496033408,51,4471.0,0.08153851943323127,51,4471.0
27595.0,48,1277.0,12.161904761904761,2.2226039525031966,48,4608.0,0.10250637774119632,48,4608.0
27600.0,54,1331.0,12.556603773584905,2.0511717840334747,54,4676.0,0.07967281244665916,54,4676.0
27605.0,64,1425.0,13.194444444444445,1.92134452412604,64,4712.0,0.07320618946262178,64,4712.0
27610.0,62,1488.0,14.037735849056604,1.9788804181998103,62,4411.0,0.06545238126177373,62,4411.0
27615.0,57,1561.0,15.155339805825243,2.0466729770610437,57,4512.0,0.06989803436648251,57,4512.0
27620.0,51,1673.0,16.24271844660194,2.000149525542694,51,4604.0,0.09209302806437221,51,4604.0
27625.0,47,928.0,9.098039215686274,1.7766090972167154,47,4326.0,0.07238834730763408,47,4326.0
27630.0,59,898.0,8.392523364485982,1.9920553573586695,59,3950.0,0.07603547555681914,59,3950.0
27635.0,66,978.0,9.226415094339623,1.3384521476465943,66,4036.0,0.04155377954044773,66,4036.0
27640.0,70,958.0,8.788990825688073,1.439208795314493,70,3987.0,0.03862829894892058,70,3987.0
27645.0,69,972.0,8.917431192660551,1.379770961392018,69,4152.0,0.04314589874151467,69,4152.0
27650.0,69,1032.0,9.555555555555555,1.7530594261960297,69,4306.0,0.04631967893910754,69,4306.0
27655.0,62,995.0,9.476190476190476,1.5561328712605798,62,4376.0,0.05417687075724927,62,4376.0
27660.0,59,879.0,8.617647058823529,1.7823373420510153,59,4214.0,0.057466050798447826,59,4214.0
27665.0,50,757.0,7.349514563106796,2.366870695334148,50,4177.0,0.10659576238265701,50,4177.0
27670.0,48,576.0,5.647058823529412,2.357045189146641,48,3961.0,0.09454362702722481,48,3961.0
27675.0,49,456.0,4.56,2.050059218655598,49,4071.0,0.08547418474905769,49,4071.0
27680.0,54,517.0,5.019417475728155,2.1022457205610965,54,4084.0,0.07531050576019169,54,4084.0
27685.0,59,682.0,6.686274509803922,2.3418987747886137,59,4091.0,0.062407372572857396,59,4091.0
27690.0,58,732.0,7.176470588235294,2.2463937500203213,58,4136.0,0.08906396239083893,58,4136.0
27695.0,55,756.0,7.957894736842105,2.038831175666443,55,3971.0,0.08982428771957657,55,3971.0
27700.0,52,744.0,7.670103092783505,2.3465302177119707,52,3851.0,0.09116730567551574,52,3851.0
27705.0,47,649.0,6.49,2.5603537233231153,47,3596.0,0.09170880856476803,47,3596.0
27710.0,42,574.0,5.857142857142857,2.284024454963184,42,3690.0,0.08642119068536606,42,3690.0
27715.0,48,606.0,5.9411764705882355,2.2713930366452217,48,3710.0,0.08867090669784793,48,3710.0
27720.0,57,771.0,7.71,2.370349877061001,57,3766.0,0.0760789528720582,57,3766.0
27725.0,57,821.0,8.292929292929292,2.06247559602652,57,3770.0,0.08261225355143555,57,3770.0
27730.0,55,868.0,9.041666666666666,2.3363006932827894,55,3638.0,0.08892704322954378,55,3638.0
27735.0,53,886.0,9.229166666666666,2.208178784868014,53,3644.0,0.08650014599299148,53,3644.0
27740.0,46,813.0,8.295918367346939,2.6580865798269255,46,3589.0,0.120744547388373,46,3589.0
27745.0,43,762.0,7.696969696969697,2.3485282796788582,43,3568.0,0.09568166126744915,43,3568.0
27750.0,49,820.0,7.961165048543689,2.349852513596762,49,3587.0,0.09304064203294997,49,3587.0
27755.0,59,979.0,9.79,2.5300387182442825,59,3610.0,0.07476658490359601,59,3610.0
27760.0,58,1055.0,10.76530612244898,2.126994972734842,58,3679.0,0.06677520882067128,58,3679.0
27765.0,55,1084.0,11.53191489361702,2.411444130073698,55,3475.0,0.10398164203058811,55,3475.0
27770.0,49,1062.0,11.0625,2.325399337217259,49,3474.0,0.08849187109092245,49,3474.0
27775.0,43,1007.0,10.489583333333334,2.5128450706697993,43,3457.0,0.11939264612244722,43,3457.0
27780.0,49,986.0,10.270833333333334,2.0022774445944798,49,3576.0,0.08087371840146008,49,3576.0
27785.0,56,1081.0,10.81,1.936169298399997,56,3665.0,0.07735514881137866,56,3665.0
27790.0,63,1293.0,12.93,2.3829193486361966,63,3733.0,0.0654970055809181,63,3733.0
27795.0,60,1367.0,13.948979591836734,2.0685861777068486,60,3822.0,0.06638272194935228,60,3822.0
27800.0,57,1415.0,15.380434782608695,2.1197724511548426,57,3692.0,0.10387592936790079,57,3692.0
27805.0,54,1378.0,14.354166666666666,1.903528439985222,54,3818.0,0.07590795025977243,54,3818.0
27810.0,50,1329.0,13.29,2.369547196560348,50,3813.0,0.11812586083173511,50,3813.0
27815.0,44,1259.0,12.59,2.1981784161387705,44,3899.0,0.10246475632641522,44,3899.0
27820.0,54,1345.0,13.316831683168317,1.8679927337737987,54,3950.0,0.05703902391996924,54,3950.0
27825.0,64,1549.0,15.336633663366337,2.3848194472579,64,4072.0,0.0648876762397405,64,4072.0
27830.0,61,1629.0,16.454545454545453,2.0279015459264467,61,4165.0,0.07321159402726242,61,4165.0
27835.0,56,1648.0,17.347368421052632,2.539657154124433,56,3875.0,0.10238357146688234,56,3875.0
27840.0,48,1606.0,16.729166666666668,2.3597251668829102,48,3990.0,0.09520553178784333,48,3990.0
27845.0,46,1563.0,15.948979591836734,2.4509154925911254,46,3981.0,0.11359733139145069,46,3981.0
27850.0,48,1515.0,15.618556701030927,2.1215244255503545,48,4004.0,0.08896820347245926,48,4004.0
27855.0,54,1611.0,15.950495049504951,2.2493855064352277,54,4085.0,0.07755263701193058,54,4085.0
27860.0,55,1679.0,16.95959595959596,1.8392053969447644,55,4167.0,0.06734534573114202,55,4167.0
27865.0,53,1717.0,17.701030927835053,1.851688877102491,53,4098.0,0.06362222736870843,53,4098.0
27870.0,51,1776.0,18.309278350515463,2.0805514877638185,51,4258.0,0.08661154114457233,51,4258.0
27875.0,45,1865.0,19.427083333333332,1.9467367759387668,45,4268.0,0.0760761805901427,45,4268.0
27880.0,42,886.0,9.326315789473684,1.9877546361227685,42,3874.0,0.07497371823018387,42,3874.0
27885.0,47,688.0,6.88,2.229662446224778,47,3094.0,0.09105552296196867,47,3094.0
27890.0,56,908.0,9.26530612244898,1.7422191335495427,56,3270.0,0.055988443078168804,56,3270.0
27895.0,64,1167.0,11.441176470588236,1.8541533329885167,64,3438.0,0.06783209359731299,64,3438.0
27900.0,62,1285.0,12.85,1.547730698551135,62,3537.0,0.049525298284220975,62,3537.0
27905.0,58,1313.0,13.262626262626263,1.8880436292025886,58,3448.0,0.08035202627321143,58,3448.0
27910.0,54,1041.0,10.622448979591837,1.8019922496240561,54,3528.0,0.06924362865547645,54,3528.0
27915.0,50,669.0,6.96875,1.9292955759828427,50,3428.0,0.07409452887094695,50,3428.0
27920.0,48,497.0,5.071428571428571,2.048868870459084,48,3459.0,0.08930860702803152,48,3459.0
27925.0,53,517.0,5.222222222222222,1.868376800280117,53,3515.0,0.06828830764012019,53,3515.0
27930.0,58,578.0,5.78,1.7196197804779945,58,3575.0,0.06898695000734095,58,3575.0
27935.0,55,587.0,5.989795918367347,1.9314219537655497,55,3442.0,0.06855138256815416,55,3442.0
27940.0,50,544.0,5.787234042553192,1.811369974414599,50,3422.0,0.06649489372210216,50,3422.0
27945.0,43,537.0,5.59375,2.118150523902787,43,3342.0,0.09449993162560694,43,3342.0
27950.0,44,538.0,5.723404255319149,2.18118297075761,44,3309.0,0.08297607664321757,44,3309.0
27955.0,54,612.0,6.12,2.495084297478199,54,3295.0,0.10177596429473136,54,3295.0
27960.0,58,779.0,7.8686868686868685,2.7649421990609016,58,3349.0,0.0900657111166263,58,3349.0
27965.0,53,789.0,8.1340206185567,2.3489249015660274,53,3397.0,0.09577616096520206,53,3397.0
27970.0,52,806.0,8.857142857142858,2.347692239609345,52,3249.0,0.10560175363232385,52,3249.0
27975.0,48,771.0,8.290322580645162,2.4395542232389107,48,3179.0,0.09557603352460362,48,3179.0
27980.0,41,686.0,7.376344086021505,2.4546294054767257,41,3115.0,0.11104096386875252,41,3115.0
27985.0,43,666.0,7.161290322580645,2.0749672580618856,43,3212.0,0.0848418503536112,43,3212.0
27990.0,52,755.0,7.783505154639175,2.0600056092803762,52,3261.0,0.07831538592430737,52,3261.0
27995.0,57,931.0,9.697916666666666,2.406531210924592,57,3281.0,0.06571113857030188,57,3281.0
28000.0,54,977.0,10.505376344086022,2.037436414579138,54,3344.0,0.06719121074628391,54,3344.0
28005.0,53,1019.0,11.322222222222223,2.530689937746359,53,3155.0,0.10692395816909503,53,3155.0
28010.0,46,965.0,10.604395604395604,2.3002412765054214,46,3258.0,0.08977925335315365,46,3258.0
28015.0,42,904.0,9.617021276595745,2.6839865900293507,42,3244.0,0.12136873176664009,42,3244.0
28020.0,43,888.0,9.548387096774194,1.9710591152019616,43,3320.0,0.07497011995833092,43,3320.0
28025.0,49,968.0,9.877551020408163,2.3634456742538887,49,3342.0,0.09114053082359934,49,3342.0
28030.0,58,1149.0,11.96875,2.6828572452398887,58,3360.0,0.09690724814362518,58,3360.0
28035.0,54,1187.0,12.627659574468085,2.1351158023710934,54,3430.0,0.0856501075668975,54,3430.0
28040.0,56,1241.0,13.637362637362637,2.3882099296229473,56,3311.0,0.10542561112995293,56,3311.0
28045.0,47,1273.0,13.688172043010752,2.3653191732124657,47,3382.0,0.09434642292299686,47,3382.0
28050.0,42,1309.0,13.778947368421052,2.5779621731981304,42,3478.0,0.11235373891255811,42,3478.0
28055.0,40,667.0,7.095744680851064,2.296959336559272,40,3187.0,0.09159431531425268,40,3187.0
28060.0,48,764.0,8.127659574468085,1.8034343193061775,48,2915.0,0.06092120643113094,48,2915.0
28065.0,54,765.0,7.96875,1.73221131589018,54,3008.0,0.06382675729048834,54,3008.0
28070.0,63,839.0,8.474747474747474,1.7614304386274684,63,3038.0,0.05306554132735845,63,3038.0
28075.0,67,873.0,8.818181818181818,1.4032868664297773,67,3278.0,0.04675717433078629,67,3278.0
28080.0,67,1035.0,10.454545454545455,1.7719712441198374,67,3432.0,0.05103848566259593,67,3432.0
28085.0,62,1034.0,10.65979381443299,1.9095837654737722,62,3474.0,0.06660215060075715,62,3474.0
28090.0,52,844.0,9.173913043478262,2.0089327525333665,52,3321.0,0.0776300056136843,52,3321.0
28095.0,42,657.0,7.3,2.1610961833984783,42,3294.0,0.08072067672063483,42,3294.0
28100.0,39,461.0,4.956989247311828,2.6663107571754296,39,3162.0,0.12270937815464857,39,3162.0
28105.0,43,354.0,3.847826086956522,2.3428800899758757,43,3259.0,0.09692773762320711,43,3259.0
28110.0,51,420.0,4.421052631578948,2.4205421870105783,51,3312.0,0.0960729128937603,51,3312.0
28115.0,54,588.0,6.25531914893617,2.6095993457924216,54,3351.0,0.07628273478898484,54,3351.0
28120.0,52,615.0,6.758241758241758,2.1534155969304947,52,3329.0,0.0734065588395852,52,3329.0
28125.0,50,632.0,7.264367816091954,2.5381378752701322,50,3157.0,0.11327073868317726,50,3157.0
28130.0,47,607.0,6.820224719101123,2.3013748923945165,47,3252.0,0.09681672589821078,47,3252.0
28135.0,43,542.0,6.022222222222222,2.5064868657065045,43,3239.0,0.11908368951717446,43,3239.0
28140.0,43,485.0,5.271739130434782,1.9029050203811864,43,3346.0,0.0736871310659728,43,3346.0
28145.0,48,577.0,6.073684210526316,2.2768139852044844,48,3410.0,0.08253759199630567,48,3410.0
28150.0,55,637.0,6.776595744680851,1.8721984675990553,55,3398.0,0.06112886382623823,55,3398.0
28155.0,52,657.0,7.21978021978022,2.123049811926287,52,3132.0,0.06408682431207798,52,3132.0
28160.0,42,669.0,7.433333333333334,2.639447608803986,42,3164.0,0.10365820346365588,42,3164.0
28165.0,36,684.0,7.7727272727272725,2.6142995195953778,36,3174.0,0.1094064073850338,36,3174.0
28170.0,33,734.0,8.065934065934066,2.6821262973949884,33,3118.0,0.12778390816219656,33,3118.0
28175.0,35,858.0,9.326086956521738,2.4560988973892806,35,2830.0,0.11066329874582244,35,2830.0
28180.0,36,797.0,8.56989247311828,2.181262129672956,36,2843.0,0.08106746799607782,36,2843.0
28185.0,40,759.0,7.90625,2.164960695384614,40,2767.0,0.08946958548188656,40,2767.0
28190.0,48,746.0,7.9361702127659575,1.9391722181416446,48,2793.0,0.07184010970465828,48,2793.0
28195.0,53,827.0,8.438775510204081,2.135476486578821,53,2825.0,0.08293825100334855,53,2825.0
28200.0,58,980.0,10.208333333333334,2.4429230242501467,58,2845.0,0.06450662937924079,58,2845.0
28205.0,56,1019.0,10.614583333333334,2.38381367823175,56,2913.0,0.08796174773235002,56,2913.0
28210.0,51,1032.0,11.595505617977528,2.3536708132805764,51,2721.0,0.10561801474548282,51,2721.0
28215.0,47,994.0,10.923076923076923,2.4656798736033814,47,2738.0,0.09495143126659016,47,2738.0
28220.0,44,941.0,10.228260869565217,2.626388926639536,44,2731.0,0.11855254166299325,44,2731.0
28225.0,45,908.0,9.869565217391305,1.9865280475385607,45,2853.0,0.08015933752424743,45,2853.0
28230.0,51,1004.0,10.350515463917526,2.1621239895635647,51,2882.0,0.0770755659278455,51,2882.0
28235.0,55,1068.0,11.125,1.9165058307366267,55,2953.0,0.06528449393714236,55,2953.0
28240.0,52,1085.0,11.666666666666666,1.8939658088883953,52,2944.0,0.06705844042243185,52,2944.0
28245.0,45,1137.0,11.968421052631578,2.6059907953394537,45,3022.0,0.11385252864287142,45,3022.0
28250.0,41,1197.0,12.870967741935484,2.306580342823569,41,3027.0,0.08672866075520579,41,3027.0
28255.0,41,596.0,6.273684210526316,2.674041245160977,41,2778.0,0.10945192731027417,41,2778.0
28260.0,47,716.0,7.458333333333333,2.156574833922532,47,2489.0,0.07265423449360978,47,2489.0
28265.0,54,743.0,7.739583333333333,1.9108616380348202,54,2578.0,0.07605330930978496,54,2578.0
28270.0,59,758.0,7.58,2.217803038563845,59,2537.0,0.06482558893371883,59,2537.0
28275.0,61,822.0,8.474226804123711,1.6489110295441023,61,2656.0,0.04281007908234993,61,2656.0
28280.0,61,979.0,10.092783505154639,1.9945787495017708,61,2770.0,0.06231953767124288,61,2770.0
28285.0,62,965.0,10.376344086021506,1.6668140105441818,62,2892.0,0.050186541899402845,62,2892.0
28290.0,51,784.0,8.71111111111111,2.059602184197318,51,2751.0,0.08521306575613058,51,2751.0
28295.0,39,596.0,6.696629213483146,2.4573075813998497,39,2800.0,0.0935656213775706,39,2800.0
28300.0,36,505.0,5.738636363636363,2.400996125919837,36,2790.0,0.08867646937656,36,2790.0
28305.0,33,340.0,3.9080459770114944,2.5008296999213844,33,2759.0,0.10264703904896003,33,2759.0
28310.0,34,325.0,3.735632183908046,2.199543667948757,34,2673.0,0.09998449300997495,34,2673.0
28315.0,37,349.0,3.7934782608695654,2.5551511900059682,37,2696.0,0.11729298819116699,37,2696.0
28320.0,42,504.0,5.361702127659575,2.486650563237018,42,2742.0,0.10586319804819026,42,2742.0
28325.0,48,569.0,6.053191489361702,2.1848871821302165,48,2746.0,0.0784124773112116,48,2746.0
28330.0,47,564.0,6.197802197802198,2.0594420605223296,47,2631.0,0.07843751946249586,47,2631.0
28335.0,46,581.0,6.52808988764045,2.0884596690576362,46,2698.0,0.07551941045799129,46,2698.0
28340.0,39,571.0,6.274725274725275,2.706323838844334,39,2755.0,0.10936787564352297,39,2755.0
28345.0,35,422.0,4.741573033707865,2.068768374482593,35,2777.0,0.08750642746159217,35,2777.0
28350.0,38,400.0,4.395604395604396,2.442797851155627,38,2700.0,0.112935360335751,38,2700.0
28355.0,39,456.0,5.010989010989011,2.343467614319705,39,2721.0,0.08909423853188757,39,2721.0
28360.0,47,617.0,6.634408602150538,2.3264447869798737,47,2792.0,0.0763062124169201,47,2792.0
28365.0,46,669.0,7.271739130434782,2.247048301451466,46,2781.0,0.07924783338998234,46,2781.0
28370.0,46,654.0,7.431818181818182,2.1809887379451265,46,2463.0,0.07365708911637175,46,2463.0
28375.0,40,661.0,7.511363636363637,2.6364481074478245,40,2620.0,0.10900357795841682,40,2620.0
28380.0,35,636.0,7.395348837209302,2.277597519111078,35,2733.0,0.10145619045148994,35,2733.0
28385.0,30,620.0,6.813186813186813,2.7451624182082455,30,2668.0,0.13070269913592422,30,2668.0
28390.0,31,720.0,7.826086956521739,2.6195086051596177,31,2454.0,0.1246388089039388,31,2454.0
28395.0,32,647.0,7.1098901098901095,2.466405821922039,32,2369.0,0.10689916635143186,32,2369.0
28400.0,40,585.0,6.223404255319149,2.5108858583460396,40,2299.0,0.11657455979167398,40,2299.0
28405.0,42,587.0,6.311827956989247,2.2088599267506326,42,2334.0,0.08907043107234823,42,2334.0
28410.0,49,673.0,6.938144329896907,2.3411462054709484,49,2440.0,0.0811222895537501,49,2440.0
28415.0,53,731.0,7.6947368421052635,1.9813608560166787,53,2487.0,0.060423743498546685,53,2487.0
28420.0,49,731.0,7.945652173913044,2.148552579800574,49,2268.0,0.061739648532032905,49,2268.0
28425.0,43,764.0,8.395604395604396,2.4327307395968467,43,2434.0,0.10257372046199639,43,2434.0
28430.0,41,820.0,9.11111111111111,2.320822177031623,41,2507.0,0.08754339277489796,41,2507.0
28435.0,37,883.0,9.703296703296703,2.5031078038089745,37,2520.0,0.10644158516427434,37,2520.0
28440.0,35,998.0,10.847826086956522,2.271352286176729,35,2336.0,0.08833368682457676,35,2336.0
28445.0,40,1118.0,12.021505376344086,2.484426538288255,40,2469.0,0.10854898238629897,40,2469.0
28450.0,41,1234.0,13.127659574468085,2.36397811632323,41,2549.0,0.1015836785056924,41,2549.0
28455.0,40,1114.0,11.978494623655914,2.2658311940110485,40,2544.0,0.0863377791681419,40,2544.0
